Case ID,Activity (event),Activity (knowledge),User ID,Start Time,End Time,move_classification
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,BOARD-SNAPSHOT,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:50,2022-03-18 22:41:50,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,BOARD-SNAPSHOT,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:42:00,2022-03-18 22:42:00,ignore
Case 47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,BEGIN-LEVEL-LOAD,No Knowledge Statement,47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,2021-09-27 18:27:28,2021-09-27 18:27:28,ignore
Case 47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,BOARD-SNAPSHOT,['No Knowledge Statement'],47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,2021-09-27 18:27:28,2021-09-27 18:27:28,ignore
Case 47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,ADD-ELEMENT,['No Knowledge Statement'],47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,2021-09-27 18:27:54,2021-09-27 18:27:54,ignore
Case 47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,BOARD-SNAPSHOT,['No Knowledge Statement'],47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,2021-09-27 18:28:04,2021-09-27 18:28:04,ignore
Case 47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,REMOVE-ELEMENT,['No Knowledge Statement'],47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,2021-09-27 18:28:24,2021-09-27 18:28:24,ignore
Case 47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,BOARD-SNAPSHOT,['No Knowledge Statement'],47d6ccdb-9d08-4c2c-9343-e9b3c3c11710.json,2021-09-27 18:28:37,2021-09-27 18:28:37,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,BEGIN-LEVEL-LOAD,No Knowledge Statement,8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:28:51,2021-09-27 18:28:51,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,BOARD-SNAPSHOT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:28:51,2021-09-27 18:28:51,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,ADD-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:28:55,2021-09-27 18:28:55,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,ADD-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:28:59,2021-09-27 18:28:59,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,BEGIN-LINK,AJ,8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:01,2021-09-27 18:29:01,good
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,ADD-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:06,2021-09-27 18:29:06,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,ADD-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:10,2021-09-27 18:29:10,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,REMOVE-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:15,2021-09-27 18:29:15,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,ADD-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:16,2021-09-27 18:29:16,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,TOGGLE-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:17,2021-09-27 18:29:17,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,BEGIN-LINK,IH,8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:18,2021-09-27 18:29:18,good
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,BOARD-SNAPSHOT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:33,2021-09-27 18:29:33,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,REMOVE-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:42,2021-09-27 18:29:42,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,REMOVE-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:44,2021-09-27 18:29:44,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,REMOVE-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:46,2021-09-27 18:29:46,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,REMOVE-ELEMENT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:47,2021-09-27 18:29:47,ignore
Case 8377ce30-a413-4c17-8da5-49e5bc309b3f.json,BOARD-SNAPSHOT,['No Knowledge Statement'],8377ce30-a413-4c17-8da5-49e5bc309b3f.json,2021-09-27 18:29:53,2021-09-27 18:29:53,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BEGIN-LEVEL-LOAD,No Knowledge Statement,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:39:17,2021-08-05 20:39:17,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BOARD-SNAPSHOT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:39:17,2021-08-05 20:39:17,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BOARD-SNAPSHOT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:39:40,2021-08-05 20:39:40,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,ADD-ELEMENT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:39:53,2021-08-05 20:39:53,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,MOVE-ELEMENT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:39:57,2021-08-05 20:39:57,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,ADD-ELEMENT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:06,2021-08-05 20:40:06,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BEGIN-LINK,HJ,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:09,2021-08-05 20:40:09,bad
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BOARD-SNAPSHOT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:21,2021-08-05 20:40:21,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,MOVE-ELEMENT,XJ,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:24,2021-08-05 20:40:24,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,MOVE-ELEMENT,AJ,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:26,2021-08-05 20:40:26,good
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BOARD-SNAPSHOT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:31,2021-08-05 20:40:31,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,MOVE-ELEMENT,AJ,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:34,2021-08-05 20:40:34,good
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BOARD-SNAPSHOT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:46,2021-08-05 20:40:46,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,ADD-ELEMENT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:53,2021-08-05 20:40:53,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BEGIN-LINK,AY,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:40:54,2021-08-05 20:40:54,bad
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,MOVE-ELEMENT,FY,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:41:02,2021-08-05 20:41:02,bad
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,MOVE-ELEMENT,FY,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:41:04,2021-08-05 20:41:04,bad
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,ADD-ELEMENT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:41:10,2021-08-05 20:41:10,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BEGIN-LINK,DY,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:41:11,2021-08-05 20:41:11,bad
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BOARD-SNAPSHOT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:41:24,2021-08-05 20:41:24,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,ADD-ELEMENT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:41:29,2021-08-05 20:41:29,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,TOGGLE-ELEMENT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:41:31,2021-08-05 20:41:31,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,ADD-ELEMENT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:41:35,2021-08-05 20:41:35,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BEGIN-LINK,EH,62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:41:37,2021-08-05 20:41:37,good
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BOARD-SNAPSHOT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:42:06,2021-08-05 20:42:06,ignore
Case 62af7ea0-3a97-4324-a157-91b48f4bd787.json,BOARD-SNAPSHOT,['No Knowledge Statement'],62af7ea0-3a97-4324-a157-91b48f4bd787.json,2021-08-05 20:42:16,2021-08-05 20:42:16,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,BEGIN-LEVEL-LOAD,No Knowledge Statement,f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:52:58,2021-08-05 20:52:58,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,BOARD-SNAPSHOT,['No Knowledge Statement'],f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:52:58,2021-08-05 20:52:58,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,ADD-ELEMENT,['No Knowledge Statement'],f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:06,2021-08-05 20:53:06,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,ADD-ELEMENT,['No Knowledge Statement'],f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:07,2021-08-05 20:53:07,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,TOGGLE-ELEMENT,['No Knowledge Statement'],f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:07,2021-08-05 20:53:07,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,ADD-ELEMENT,['No Knowledge Statement'],f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:19,2021-08-05 20:53:19,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,ADD-ELEMENT,['No Knowledge Statement'],f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:22,2021-08-05 20:53:22,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,ADD-ELEMENT,['No Knowledge Statement'],f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:27,2021-08-05 20:53:27,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,BEGIN-LINK,AJ,f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:34,2021-08-05 20:53:34,good
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,BEGIN-LINK,ZY,f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:38,2021-08-05 20:53:38,good
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,BEGIN-LINK,IH,f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:40,2021-08-05 20:53:40,good
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,BOARD-SNAPSHOT,['No Knowledge Statement'],f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:44,2021-08-05 20:53:44,ignore
Case f37b8cd6-dfd3-455f-8256-60b4718715cd.json,BOARD-SNAPSHOT,['No Knowledge Statement'],f37b8cd6-dfd3-455f-8256-60b4718715cd.json,2021-08-05 20:53:54,2021-08-05 20:53:54,ignore
